369245811	91064572	5.9185190759864845
368943929	91366454	5.890063794784798
368958831	91351552	5.9020295044826225
369035397	91274986	5.901410190469936
368680304	91630079	5.875576667771145
369073493	91236890	5.9007268121156935
368890680	91419703	5.894537765878465
368674899	91635484	5.881894374804798
368738781	91571602	5.884199382281107
368612532	91697851	5.8658295523646355
368506267	91804116	5.863978169490529
368749026	91561357	5.884399257831381
369157085	91153298	5.917279728273452
369099762	91210621	5.913182782059636
369319675	90990708	5.9184165477667126
368635424	91674959	5.881522246901186
368754183	91556200	5.882364698938337
368764608	91545775	5.8834708403224365
369315629	90994754	5.920099234316095
369287739	91022644	5.920587286253057
368813689	91496694	5.884185472490198
368809738	91500645	5.887371133730165
369090270	91220113	5.904929940240169
368815298	91495085	5.886730318762783
369236648	91073735	5.913170585152682
369375691	90934692	5.919490185314044
369132194	91178189	5.906327712461946
368887770	91422613	5.897452006218448
369000999	91309384	5.903758888408591
369096397	91213986	5.905253848532581
368866671	91443712	5.888470023040511
368988047	91322336	5.9028785606330905
368648287	91662096	5.871485775699625
368782302	91528081	5.888080854528616
368967160	91343223	5.893997142667255
368640618	91669765	5.875780163312027
368573746	91736637	5.877184846658723
369127010	91183373	5.909297469714572
368848553	91461830	5.893409959117152
368700256	91610127	5.881693460841859
369048042	91262341	5.9049518515933865
368955659	91354724	5.907284136169264
369156582	91153801	5.90792848807071
369060023	91250360	5.897352904756401
368917648	91392735	5.892797260163148
369131294	91179089	5.908447547508066
368504535	91805848	5.871023217580453
368670037	91640346	5.878978073829633
368844075	91466308	5.890243987539388
368515854	91794529	5.86355912294336
369108086	91202297	5.901119268092353
368688893	91621490	5.883458063854846
368681540	91628843	5.8794073731013174
368602534	91707849	5.8730275320985275
368455857	91854526	5.856445079760871
368714314	91596069	5.878837988878215
369021687	91288696	5.904663334164958
368656781	91653602	5.871212277880841
369090170	91220213	5.903815167460671
369087372	91223011	5.907334852965324
368932630	91377753	5.894965641845479
368788491	91521892	5.887287628788393
368349183	91961200	5.858901778801736
369190997	91119386	5.922707223644012
369064660	91245723	5.9051586259513185
368734811	91575572	5.884982599587601
369220976	91089407	5.917844284991691
369094250	91216133	5.907896042307288
368651028	91659355	5.875790455464242
369024465	91285918	5.900795717692778
368776767	91533616	5.885746111677123
369038518	91271865	5.90576818345253
368904654	91405729	5.8918516180494445
369299238	91011145	5.923109310502623
368995905	91314478	5.897112046178175
369067950	91242433	5.906711312998507
368928550	91381833	5.892813839190472
369273803	91036580	5.922153986393062
369004887	91305496	5.901633883952703
369081686	91228697	5.905132584708709
368862890	91447493	5.888420942021438
369500910	90809473	5.9323671129077375
368414422	91895961	5.866677152565618
369011148	91299235	5.904177163149549
368773305	91537078	5.88331764950355
369133595	91176788	5.909973600950897
368858537	91451846	5.894702958458047
369005303	91305080	5.901847352299153
368734596	91575787	5.885665817205798
368896391	91413992	5.890914298475014
369067161	91243222	5.909598655359414
368941956	91368427	5.896311264197008
369083484	91226899	5.904905792723054
368493172	91817211	5.86709922443485
369036260	91274123	5.904746895736322
369177681	91132702	5.915910963448166
368792538	91517845	5.879082448603604
368697177	91613206	5.8752313296557395
369257735	91052648	5.917273141254071
368785675	91524708	5.886583611570337
