141018751	32488471	4.305744225470254
140966183	32541039	4.288191822061426
140871761	32635461	4.304716854324503
141164225	32342997	4.29866019559146
141320895	32186327	4.299030274081006
141141537	32365685	4.280590421221662
141135253	32371969	4.2896231226602834
140943173	32564049	4.288496570839903
141003955	32503267	4.300108088028053
140909629	32597593	4.3041324399177565
141079119	32428103	4.306132125306073
141275075	32232147	4.301440456258838
141032027	32475195	4.291237836006267
141105059	32402163	4.29021075986189
141117921	32389301	4.282244392790115
141053141	32454081	4.295827258472575
141200451	32306771	4.270057240346185
141114513	32392709	4.286851915297491
140843103	32664119	4.31044825908409
141383119	32124103	4.283751222371718
140950949	32556273	4.292700786414516
141114303	32392919	4.286973793754322
141114399	32392823	4.2985048021458825
141175035	32332187	4.279943692999401
141226759	32280463	4.289928381852938
141053353	32453869	4.279313211574533
140981729	32525493	4.287348163979787
141103333	32403889	4.304616441499293
141101801	32405421	4.292782009151454
140916955	32590267	4.320324669305265
141221141	32286081	4.280168706383784
141047049	32460173	4.315150914774714
140931857	32575365	4.301621176183027
141168435	32338787	4.30519671185656
141021807	32485415	4.291598785735003
141028877	32478345	4.303293434113542
141102369	32404853	4.296235902551074
141054273	32452949	4.306909020138247
140936603	32570619	4.295570998764288
141167595	32339627	4.303765596232726
140846175	32661047	4.295810447846742
141015411	32491811	4.287289705159658
140981279	32525943	4.2995098740955315
141064267	32442955	4.3141496354346
140918601	32588621	4.302641402264248
141110705	32396517	4.279663090307159
141188837	32318385	4.301940555833481
141003767	32503455	4.28259423585184
141147165	32360057	4.271992778472357
141023215	32484007	4.311530963883384
141015023	32492199	4.286996075737821
141103535	32403687	4.294233877253661
140974187	32533035	4.291620179709353
141073361	32433861	4.283626540334445
141029131	32478091	4.312911002932252
141255047	32252175	4.293225617540515
140994121	32513101	4.295226200879305
141156987	32350235	4.2939970820649815
141127179	32380043	4.28910034451077
141146253	32360969	4.289663816781286
141034163	32473059	4.288339856029074
141048797	32458425	4.291172482188365
141199111	32308111	4.300597724659659
141206125	32301097	4.3028202248820735
141073253	32433969	4.29517382731921
141150913	32356309	4.29862473200017
141181305	32325917	4.275639393847175
141115371	32391851	4.289166859322892
141111337	32395885	4.303014899776366
141278759	32228463	4.3051108867552434
141108629	32398593	4.309283841880773
141109089	32398133	4.281499946890888
141322137	32185085	4.285543062314192
141036009	32471213	4.304640853919934
140864539	32642683	4.306112821669033
141183533	32323689	4.284184554106487
141257235	32249987	4.291906549841813
141046199	32461023	4.288456489647914
141087679	32419543	4.301226575074055
141079293	32427929	4.278100165727612
141146635	32360587	4.288930241822734
141088299	32418923	4.30735200716123
141425427	32081795	4.286464203223345
141020821	32486401	4.3114067358129935
141093191	32414031	4.292877107658672
141083297	32423925	4.30107245109204
141106189	32401033	4.290028961142472
141104397	32402825	4.314034929090517
141123221	32384001	4.293798025249534
141157165	32350057	4.2854145211440855
141195011	32312211	4.297257077172928
141147089	32360133	4.288743402508092
141057383	32449839	4.285082067159817
140991319	32515903	4.305786832294432
141162811	32344411	4.273440236180222
141189063	32318159	4.2926823259033275
141107505	32399717	4.2879436237078155
141069501	32437721	4.276686540440217
141053893	32453329	4.299234141042083
141276353	32230869	4.286240351864123
