144699122	36275918	2.4794309791539773
144955998	36019042	2.4611228786497272
145035326	35939714	2.461122105009724
144449594	36525446	2.4935109331265886
144712390	36262650	2.472391282669851
144765778	36209262	2.4623134934323705
144875886	36099154	2.4601058632638764
144552428	36422612	2.484157512752442
145066524	35908516	2.4601255097795973
145103104	35871936	2.4516352358300146
144768450	36206590	2.4613428155295978
144872032	36103008	2.4681550041900615
144744808	36230232	2.4724034355934195
145003578	35971462	2.456974641224212
144731750	36243290	2.4767703851265543
144637812	36337228	2.4783955262609187
144906664	36068376	2.463660594414805
145126948	35848092	2.4538930831392034
144541478	36433562	2.4905791316730856
144606966	36368074	2.463041549133481
144911534	36063506	2.4619729645316526
144086294	36888746	2.5001616179739763
145043112	35931928	2.4522415329616747
144780932	36194108	2.474782285073356
144889824	36085216	2.471820576210523
144701648	36273392	2.4820145053014673
145127328	35847712	2.463249136317804
144708980	36266060	2.4734734073415248
144360398	36614642	2.493139393641503
144732944	36242096	2.466925686637807
144772046	36202994	2.470650944416778
144492498	36482542	2.4911563261432113
144883882	36091158	2.465210246211666
144883456	36091584	2.463080526259553
144656064	36318976	2.4849283446375097
144927592	36047448	2.4556454852056553
144780268	36194772	2.461175782930238
144963362	36011678	2.4677949116890616
144471570	36503470	2.4805854294530216
144789236	36185804	2.4709807133618553
144817236	36157804	2.4667937241144138
144628042	36346998	2.4935169739925938
144625654	36349386	2.479655156255263
145070240	35904800	2.457915175262797
145046412	35928628	2.457653787816042
144877414	36097626	2.457605648597614
144422988	36552052	2.489065096100806
144600446	36374594	2.4804641318705944
144767538	36207502	2.467315997075281
144333554	36641486	2.5080755466519973
144743980	36231060	2.4644127625841135
144931806	36043234	2.4749339482614703
144797664	36177376	2.456864815195681
144829806	36145234	2.4587845831113273
144398872	36576168	2.4780167003817732
144881702	36093338	2.472186392852353
144787052	36187988	2.472589488609475
144773938	36201102	2.4680706971147144
144653770	36321270	2.4645669923267333
144976938	35998102	2.4579257120139593
144499432	36475608	2.4948320317814603
144487254	36487786	2.491808644872016
144990804	35984236	2.4472336250600706
144838742	36136298	2.475249711736271
144859206	36115834	2.456400083315628
144765904	36209136	2.4669711683613733
144854226	36120814	2.466605764514313
144794338	36180702	2.4686004890033786
144914330	36060710	2.4530869120410967
144172928	36802112	2.499950145114838
144775382	36199658	2.453762720745966
144414976	36560064	2.4848406775378136
144798264	36176776	2.4601778080928067
144892410	36082630	2.453552922574173
144808542	36166498	2.464361151466511
144843432	36131608	2.4512279609425383
145059626	35915414	2.4517436548595852
144394140	36580900	2.4987913036316773
144900756	36074284	2.4587084597034314
144842526	36132514	2.466269566433666
144771854	36203186	2.4653883690646916
145025718	35949322	2.4533554654544463
144949430	36025610	2.460650577492408
144489816	36485224	2.4798734173832155
144702984	36272056	2.4732999089291483
144531234	36443806	2.48640250748675
144977936	35997104	2.4549297621326556
144821044	36153996	2.4567785758605534
144930514	36044526	2.464235983542546
144779272	36195768	2.467502637087996
144544452	36430588	2.4850211492986336
145000056	35974984	2.4615683364939036
145044506	35930534	2.469364453052381
144506494	36468546	2.475054601905126
144837562	36137478	2.4728719561282304
144881314	36093726	2.460617166997555
144479680	36495360	2.486854771149248
144337610	36637430	2.486431418879801
144905072	36069968	2.4613513573485273
144793772	36181268	2.459268806681297
