1463334	291042	3718.1271622469476
1463196	291180	3719.7617749286137
1462704	291672	3803.9823882395635
1463486	290890	3790.323480301235
1463302	291074	3736.6836964083764
1463852	290524	3725.803308516548
1463337	291039	3752.204917009125
1464905	289471	3712.967378531301
1464034	290342	3746.1597059758024
1463524	290852	3676.76627075038
1464035	290341	3800.0071647712202
1463476	290900	3742.1380175062654
1462355	292021	3830.824808178198
1463734	290642	3836.3416001291384
1463959	290417	3763.3693843783885
1464147	290229	3743.475095434721
1462677	291699	3735.864914835128
1463380	290996	3786.577148276814
1464101	290275	3758.2636549276467
1462809	291567	3771.8501968370533
1464353	290023	3661.740460778277
1465925	288451	3710.936753460419
1464266	290110	3759.351759037449
1464327	290049	3741.553570028133
1463919	290457	3672.9694132946024
1464772	289604	3752.590343558164
1462706	291670	3790.77953559403
1463382	290994	3743.2386854205515
1463200	291176	3685.168330292307
1463893	290483	3700.3945009045024
1464240	290136	3712.611388007885
1463833	290543	3717.230781600317
1464298	290078	3738.3572973389482
1463229	291147	3774.388185041233
1464671	289705	3716.001006704942
1464362	290014	3767.246199131913
1463013	291363	3723.538626660284
1463867	290509	3693.416364771973
1462321	292055	3771.7772662222606
1464484	289892	3731.7162703132053
1463888	290488	3709.6941687425815
1465113	289263	3734.8493187610816
1463624	290752	3772.294909966441
1463516	290860	3726.364405398275
1464651	289725	3729.980119400402
1465453	288923	3749.4963062760316
1464488	289888	3723.552120487402
1462766	291610	3762.429830650849
1462260	292116	3784.532813314975
1464404	289972	3749.2226300553593
1462852	291524	3806.950755149156
1464167	290209	3764.368451446373
1463645	290731	3736.9785739805534
1464509	289867	3740.3859333665605
1464414	289962	3742.5431784993825
1463498	290878	3736.6470222344333
1464359	290017	3781.075982298961
1463572	290804	3798.93720782816
1464366	290010	3705.568068613263
1464417	289959	3709.604422168612
1464631	289745	3738.41906017837
1463891	290485	3783.1306989823984
1464532	289844	3847.417175134489
1463336	291040	3770.0079374162874
1461289	293087	3728.0959157894595
1463494	290882	3770.8178321185983
1463904	290472	3690.7910156966636
1465521	288855	3679.4561281692904
1463271	291105	3741.877338060034
1463375	291001	3775.35411398862
1464033	290343	3789.54090056365
1463612	290764	3708.3584064922593
1464207	290169	3794.1012872299766
1463361	291015	3783.3974258508647
1465220	289156	3692.783156377372
1465033	289343	3720.4403929482883
1462634	291742	3778.3167860599738
1462954	291422	3725.0091517026863
1463723	290653	3705.883954159874
1462883	291493	3822.5089606484225
1465092	289284	3769.263062239266
1463209	291167	3764.509768604067
1464659	289717	3560.011267131082
1463662	290714	3720.060044289355
1463906	290470	3691.571970174113
1463166	291210	3743.087961350459
1464827	289549	3687.2570710967234
1462599	291777	3787.6557055066846
1464345	290031	3788.170486277092
1463588	290788	3737.453477124614
1463932	290444	3740.25334297582
1463811	290565	3653.5781750990373
1462806	291570	3734.2489690706248
1464022	290354	3724.4548831649913
1464609	289767	3791.8321585078593
1463203	291173	3796.582061265885
1463177	291199	3760.9932663934787
1463183	291193	3814.1091416427435
1462520	291856	3740.2773847581457
1463641	290735	3758.4779488791237
